source_ip,target_ip,weight
79.244.204.112,68.77.27.88,1.3982460683e-06
131.180.154.92,68.77.27.88,1.32326510736e-05
81.234.170.132,68.77.27.88,6.7243655478e-06
132.111.224.167,68.77.27.88,1.51879782469e-05
52.35.123.120,68.77.27.88,1.88643207447e-05
31.224.97.129,68.77.27.88,8.6691446027e-06
124.16.181.229,68.77.27.88,1.08495475936e-05
246.14.57.42,68.77.27.88,1.24367283676e-05
119.28.244.75,68.77.27.88,2.0727603421e-06
23.155.14.218,68.77.27.88,6.7535109441e-06
97.78.70.17,68.77.27.88,1.68484766894e-05
71.50.188.66,68.77.27.88,5.6180581856e-06
208.64.203.132,68.77.27.88,1.17463028524e-05
74.226.124.121,68.77.27.88,1.54726866055e-05
148.170.27.97,68.77.27.88,1.32283676212e-05
175.112.91.200,68.77.27.88,1.46124127147e-05
15.42.17.122,68.77.27.88,3.3848889588e-06
197.10.128.130,68.77.27.88,1.61947125602e-05
99.154.33.52,68.77.27.88,3.2706569219e-06
174.180.184.41,68.77.27.88,2.4105178527e-06
106.243.131.241,68.77.27.88,8.4705572729e-06
75.184.50.45,68.77.27.88,1.75392378672e-05
145.27.170.115,68.77.27.88,1.93366493311e-05
122.63.218.42,68.77.27.88,1.93936176265e-05
215.77.50.248,68.77.27.88,3.3543621279e-06
144.110.197.66,68.77.27.88,1.1631391244e-06
248.142.24.28,68.77.27.88,9.8985789023e-06
95.153.133.113,68.77.27.88,1.87883751847e-05
116.189.188.203,68.77.27.88,1.85362768866e-05
77.172.254.15,68.77.27.88,1.71750896532e-05
187.250.182.8,68.77.27.88,1.93939226483e-05
235.92.48.79,68.77.27.88,5.6221009936e-06
33.109.70.69,68.77.27.88,5.9003786001e-06
12.99.78.71,68.77.27.88,1.30593535474e-05
78.136.154.80,68.77.27.88,1.7980688694e-05
130.89.82.228,68.77.27.88,1.8703438546e-06
238.36.13.89,68.77.27.88,1.78741785708e-05
112.105.93.54,68.77.27.88,2.9808471594e-06
1.221.242.237,68.77.27.88,7.310112091e-06
151.27.30.177,68.77.27.88,1.45820499428e-05
79.244.204.112,49.113.185.93,1.44164095678e-05
131.180.154.92,49.113.185.93,7.2015409289e-06
81.234.170.132,49.113.185.93,1.48990044152e-05
132.111.224.167,49.113.185.93,4.4675247354e-06
52.35.123.120,49.113.185.93,1.89502782751e-05
31.224.97.129,49.113.185.93,4.3050761776e-06
124.16.181.229,49.113.185.93,1.6138650716e-06
246.14.57.42,49.113.185.93,3.6267196175e-06
119.28.244.75,49.113.185.93,1.752681642e-06
23.155.14.218,49.113.185.93,1.35650601738e-05
97.78.70.17,49.113.185.93,1.68720868685e-05
71.50.188.66,49.113.185.93,1.32228228457e-05
208.64.203.132,49.113.185.93,1.74864328747e-05
74.226.124.121,49.113.185.93,5.0062677691e-06
148.170.27.97,49.113.185.93,1.16898841159e-05
175.112.91.200,49.113.185.93,1.77415803154e-05
15.42.17.122,49.113.185.93,1.13961200108e-05
197.10.128.130,49.113.185.93,4.4887778919e-06
99.154.33.52,49.113.185.93,1.30147679487e-05
174.180.184.41,49.113.185.93,1.27174365621e-05
106.243.131.241,49.113.185.93,1.7623517532e-05
75.184.50.45,49.113.185.93,4.2935511149e-06
145.27.170.115,49.113.185.93,7.7085446083e-06
122.63.218.42,49.113.185.93,1.5112249273e-05
215.77.50.248,49.113.185.93,1.19511608081e-05
144.110.197.66,49.113.185.93,1.57471879084e-05
248.142.24.28,49.113.185.93,1.59919640524e-05
95.153.133.113,49.113.185.93,1.35101993801e-05
116.189.188.203,49.113.185.93,8.2119893466e-06
77.172.254.15,49.113.185.93,2.8301112101e-06
187.250.182.8,49.113.185.93,7.9361004065e-06
235.92.48.79,49.113.185.93,2.11703318e-06
33.109.70.69,49.113.185.93,1.81799341988e-05
12.99.78.71,49.113.185.93,1.04666595358e-05
78.136.154.80,49.113.185.93,1.03442343943e-05
130.89.82.228,49.113.185.93,4.7837092242e-06
238.36.13.89,49.113.185.93,3.0140978705e-06
112.105.93.54,49.113.185.93,1.81104147571e-05
1.221.242.237,49.113.185.93,1.49386833743e-05
151.27.30.177,49.113.185.93,8.9430158202e-06
79.244.204.112,227.178.12.129,2.683585156e-06
131.180.154.92,227.178.12.129,1.45434435241e-05
81.234.170.132,227.178.12.129,1.74572773265e-05
132.111.224.167,227.178.12.129,1.4119375828e-06
52.35.123.120,227.178.12.129,1.67319769839e-05
31.224.97.129,227.178.12.129,5.2936026416e-06
124.16.181.229,227.178.12.129,1.85173992556e-05
246.14.57.42,227.178.12.129,1.48334130288e-05
119.28.244.75,227.178.12.129,1.42014069905e-05
23.155.14.218,227.178.12.129,1.0541679084e-06
97.78.70.17,227.178.12.129,1.8086305524e-05
71.50.188.66,227.178.12.129,7.6872984966e-06
208.64.203.132,227.178.12.129,1.9094502506e-06
74.226.124.121,227.178.12.129,1.72077900819e-05
148.170.27.97,227.178.12.129,1.32778047611e-05
175.112.91.200,227.178.12.129,8.7962740427e-06
15.42.17.122,227.178.12.129,1.3044100439e-06
197.10.128.130,227.178.12.129,1.3932483875e-06
99.154.33.52,227.178.12.129,5.077934307e-06
174.180.184.41,227.178.12.129,8.9531195678e-06
106.243.131.241,227.178.12.129,3.1493668944e-06
75.184.50.45,227.178.12.129,1.89948710487e-05
145.27.170.115,227.178.12.129,1.35722692965e-05
122.63.218.42,227.178.12.129,1.37829978008e-05
215.77.50.248,227.178.12.129,1.1531260569e-05
144.110.197.66,227.178.12.129,8.9225683593e-06
248.142.24.28,227.178.12.129,1.8833827315e-05
95.153.133.113,227.178.12.129,1.70126076906e-05
116.189.188.203,227.178.12.129,1.95532602755e-05
77.172.254.15,227.178.12.129,5.9348824823e-06
187.250.182.8,227.178.12.129,1.46963412309e-05
235.92.48.79,227.178.12.129,1.97029512323e-05
33.109.70.69,227.178.12.129,1.64565586025e-05
12.99.78.71,227.178.12.129,1.42439653899e-05
78.136.154.80,227.178.12.129,1.760746017e-05
130.89.82.228,227.178.12.129,7.1346659118e-06
238.36.13.89,227.178.12.129,7.69256953e-06
112.105.93.54,227.178.12.129,1.87282975302e-05
1.221.242.237,227.178.12.129,4.9655644587e-06
151.27.30.177,227.178.12.129,2.4844085309e-06
79.244.204.112,5.103.235.84,1.7975895579e-06
131.180.154.92,5.103.235.84,1.55788831415e-05
81.234.170.132,5.103.235.84,9.9271111516e-06
132.111.224.167,5.103.235.84,3.3563885461e-06
52.35.123.120,5.103.235.84,1.74091985124e-05
31.224.97.129,5.103.235.84,1.89995638355e-05
124.16.181.229,5.103.235.84,3.3044132616e-06
246.14.57.42,5.103.235.84,6.7275527272e-06
119.28.244.75,5.103.235.84,1.99967631231e-05
23.155.14.218,5.103.235.84,1.67561286048e-05
97.78.70.17,5.103.235.84,4.447977823e-06
71.50.188.66,5.103.235.84,1.67076747304e-05
208.64.203.132,5.103.235.84,1.0195459764e-05
74.226.124.121,5.103.235.84,1.99979013295e-05
148.170.27.97,5.103.235.84,7.9077301996e-06
175.112.91.200,5.103.235.84,1.00925556589e-05
15.42.17.122,5.103.235.84,1.00997496343e-05
197.10.128.130,5.103.235.84,6.2593799588e-06
99.154.33.52,5.103.235.84,4.7534973442e-06
174.180.184.41,5.103.235.84,9.2660699294e-06
106.243.131.241,5.103.235.84,1.6251321537e-06
75.184.50.45,5.103.235.84,1.53127216327e-05
145.27.170.115,5.103.235.84,1.0125804389e-05
122.63.218.42,5.103.235.84,7.6273862765e-06
215.77.50.248,5.103.235.84,3.7134058227e-06
144.110.197.66,5.103.235.84,1.6007158166e-06
248.142.24.28,5.103.235.84,1.70941998499e-05
95.153.133.113,5.103.235.84,8.3914407706e-06
116.189.188.203,5.103.235.84,1.32326472152e-05
77.172.254.15,5.103.235.84,5.8638672178e-06
187.250.182.8,5.103.235.84,1.83727953296e-05
235.92.48.79,5.103.235.84,3.8570389634e-06
33.109.70.69,5.103.235.84,1.79581887289e-05
12.99.78.71,5.103.235.84,1.07652990733e-05
78.136.154.80,5.103.235.84,6.0251566075e-06
130.89.82.228,5.103.235.84,1.697637859e-05
238.36.13.89,5.103.235.84,7.4353158026e-06
112.105.93.54,5.103.235.84,1.29467190886e-05
1.221.242.237,5.103.235.84,1.31191548487e-05
151.27.30.177,5.103.235.84,1.94068495378e-05
79.244.204.112,43.226.47.215,8.0203240085e-06
131.180.154.92,43.226.47.215,9.8746106719e-06
81.234.170.132,43.226.47.215,9.3633009322e-06
132.111.224.167,43.226.47.215,1.7730620323e-05
52.35.123.120,43.226.47.215,1.45528115282e-05
31.224.97.129,43.226.47.215,4.0257387545e-06
124.16.181.229,43.226.47.215,7.3675819422e-06
246.14.57.42,43.226.47.215,1.38077423795e-05
119.28.244.75,43.226.47.215,6.645996623e-06
23.155.14.218,43.226.47.215,4.2220824497e-06
97.78.70.17,43.226.47.215,1.23566247564e-05
71.50.188.66,43.226.47.215,9.5404173486e-06
208.64.203.132,43.226.47.215,2.4199452869e-06
74.226.124.121,43.226.47.215,2.8094282833e-06
148.170.27.97,43.226.47.215,4.4363669795e-06
175.112.91.200,43.226.47.215,2.3810124631e-06
15.42.17.122,43.226.47.215,7.8274290646e-06
197.10.128.130,43.226.47.215,1.3766712941e-05
99.154.33.52,43.226.47.215,7.0256086495e-06
174.180.184.41,43.226.47.215,9.6952909802e-06
106.243.131.241,43.226.47.215,2.1964329013e-06
75.184.50.45,43.226.47.215,6.8692703005e-06
145.27.170.115,43.226.47.215,1.43482765622e-05
122.63.218.42,43.226.47.215,1.20631554634e-05
215.77.50.248,43.226.47.215,6.0917199387e-06
144.110.197.66,43.226.47.215,2.6128016296e-06
248.142.24.28,43.226.47.215,1.24665424379e-05
95.153.133.113,43.226.47.215,1.77173048408e-05
116.189.188.203,43.226.47.215,1.56112210776e-05
77.172.254.15,43.226.47.215,6.5647620873e-06
187.250.182.8,43.226.47.215,1.41496751717e-05
235.92.48.79,43.226.47.215,1.62122308863e-05
33.109.70.69,43.226.47.215,2.9597712861e-06
12.99.78.71,43.226.47.215,5.7810097302e-06
78.136.154.80,43.226.47.215,1.32792613078e-05
130.89.82.228,43.226.47.215,4.1033540058e-06
238.36.13.89,43.226.47.215,1.17722198686e-05
112.105.93.54,43.226.47.215,2.2883806103e-06
1.221.242.237,43.226.47.215,3.4409116486e-06
151.27.30.177,43.226.47.215,1.39995897208e-05
79.244.204.112,250.66.165.33,1.21181386445e-05
131.180.154.92,250.66.165.33,5.2776108838e-06
81.234.170.132,250.66.165.33,1.71974187792e-05
132.111.224.167,250.66.165.33,1.190547381e-05
52.35.123.120,250.66.165.33,1.06389775693e-05
31.224.97.129,250.66.165.33,3.6869447122e-06
124.16.181.229,250.66.165.33,1.28029950753e-05
246.14.57.42,250.66.165.33,1.94888879085e-05
119.28.244.75,250.66.165.33,1.59341514164e-05
23.155.14.218,250.66.165.33,1.73704571651e-05
97.78.70.17,250.66.165.33,1.16671729156e-05
71.50.188.66,250.66.165.33,1.3803601169e-05
208.64.203.132,250.66.165.33,7.9780657189e-06
74.226.124.121,250.66.165.33,6.7511185287e-06
148.170.27.97,250.66.165.33,1.88007876469e-05
175.112.91.200,250.66.165.33,1.345435941e-05
15.42.17.122,250.66.165.33,5.5660335623e-06
197.10.128.130,250.66.165.33,1.72507799168e-05
99.154.33.52,250.66.165.33,1.2374496317e-05
174.180.184.41,250.66.165.33,1.24843516922e-05
106.243.131.241,250.66.165.33,1.8261071596e-06
75.184.50.45,250.66.165.33,1.52345845638e-05
145.27.170.115,250.66.165.33,6.3767769034e-06
122.63.218.42,250.66.165.33,1.70178819514e-05
215.77.50.248,250.66.165.33,1.47151034501e-05
144.110.197.66,250.66.165.33,5.0741872817e-06
248.142.24.28,250.66.165.33,7.8331640195e-06
95.153.133.113,250.66.165.33,1.17616643709e-05
116.189.188.203,250.66.165.33,1.87669633284e-05
77.172.254.15,250.66.165.33,2.5911986559e-06
187.250.182.8,250.66.165.33,9.0021166476e-06
235.92.48.79,250.66.165.33,8.8842595107e-06
33.109.70.69,250.66.165.33,6.0079575866e-06
12.99.78.71,250.66.165.33,1.14378795368e-05
78.136.154.80,250.66.165.33,1.445080993e-06
130.89.82.228,250.66.165.33,8.3054203348e-06
238.36.13.89,250.66.165.33,3.0517076328e-06
112.105.93.54,250.66.165.33,1.43086630074e-05
1.221.242.237,250.66.165.33,1.51638773497e-05
151.27.30.177,250.66.165.33,4.633923554e-06
79.244.204.112,188.241.237.243,1.22026156231e-05
131.180.154.92,188.241.237.243,5.0123289154e-06
81.234.170.132,188.241.237.243,1.61391757187e-05
132.111.224.167,188.241.237.243,5.0417478586e-06
52.35.123.120,188.241.237.243,1.95003330395e-05
31.224.97.129,188.241.237.243,2.2881484688e-06
124.16.181.229,188.241.237.243,1.55431130224e-05
246.14.57.42,188.241.237.243,1.36957402621e-05
119.28.244.75,188.241.237.243,1.3831056708e-05
23.155.14.218,188.241.237.243,1.21214935175e-05
97.78.70.17,188.241.237.243,1.99743085415e-05
71.50.188.66,188.241.237.243,1.1154027937e-06
208.64.203.132,188.241.237.243,9.2216946351e-06
74.226.124.121,188.241.237.243,9.9781795817e-06
148.170.27.97,188.241.237.243,1.94052911759e-05
175.112.91.200,188.241.237.243,9.7312210786e-06
15.42.17.122,188.241.237.243,1.49570284215e-05
197.10.128.130,188.241.237.243,1.5493621692e-06
99.154.33.52,188.241.237.243,9.8560827743e-06
174.180.184.41,188.241.237.243,1.06645140147e-05
106.243.131.241,188.241.237.243,1.2785720644e-06
75.184.50.45,188.241.237.243,9.7249697193e-06
145.27.170.115,188.241.237.243,1.45383993088e-05
122.63.218.42,188.241.237.243,1.6556385918e-05
215.77.50.248,188.241.237.243,1.80532511636e-05
144.110.197.66,188.241.237.243,1.30266112758e-05
248.142.24.28,188.241.237.243,1.87458524447e-05
95.153.133.113,188.241.237.243,1.2677334933e-06
116.189.188.203,188.241.237.243,5.0340191389e-06
77.172.254.15,188.241.237.243,2.8757691206e-06
187.250.182.8,188.241.237.243,1.3852107028e-05
235.92.48.79,188.241.237.243,4.9801328742e-06
33.109.70.69,188.241.237.243,1.81312109095e-05
12.99.78.71,188.241.237.243,1.0838649528e-05
78.136.154.80,188.241.237.243,1.16273263072e-05
130.89.82.228,188.241.237.243,1.9320549398e-05
238.36.13.89,188.241.237.243,5.9612680948e-06
112.105.93.54,188.241.237.243,1.70190178331e-05
1.221.242.237,188.241.237.243,1.828384852e-05
151.27.30.177,188.241.237.243,1.61874713209e-05
79.244.204.112,58.77.51.227,3.8259462149e-06
131.180.154.92,58.77.51.227,5.266788863e-06
81.234.170.132,58.77.51.227,1.6468569739e-06
132.111.224.167,58.77.51.227,1.33836833795e-05
52.35.123.120,58.77.51.227,1.73142734063e-05
31.224.97.129,58.77.51.227,8.6804150268e-06
124.16.181.229,58.77.51.227,1.23608818571e-05
246.14.57.42,58.77.51.227,1.15827023897e-05
119.28.244.75,58.77.51.227,4.8933365186e-06
23.155.14.218,58.77.51.227,6.8998183862e-06
97.78.70.17,58.77.51.227,6.1780487975e-06
71.50.188.66,58.77.51.227,2.1138584654e-06
208.64.203.132,58.77.51.227,4.0498717703e-06
74.226.124.121,58.77.51.227,1.68730162549e-05
148.170.27.97,58.77.51.227,9.1343098392e-06
175.112.91.200,58.77.51.227,7.5236950178e-06
15.42.17.122,58.77.51.227,4.017961741e-06
197.10.128.130,58.77.51.227,1.21003318649e-05
99.154.33.52,58.77.51.227,1.28194308013e-05
174.180.184.41,58.77.51.227,1.11470393441e-05
106.243.131.241,58.77.51.227,1.04247532195e-05
75.184.50.45,58.77.51.227,1.84359191143e-05
145.27.170.115,58.77.51.227,7.5534851402e-06
122.63.218.42,58.77.51.227,1.71256811175e-05
215.77.50.248,58.77.51.227,1.5820856027e-06
144.110.197.66,58.77.51.227,7.4473239497e-06
248.142.24.28,58.77.51.227,1.90741927684e-05
95.153.133.113,58.77.51.227,1.66657332996e-05
116.189.188.203,58.77.51.227,4.9666012427e-06
77.172.254.15,58.77.51.227,1.8920911187e-06
187.250.182.8,58.77.51.227,1.57008926693e-05
235.92.48.79,58.77.51.227,1.57578007482e-05
33.109.70.69,58.77.51.227,1.54216449375e-05
12.99.78.71,58.77.51.227,1.53032642905e-05
78.136.154.80,58.77.51.227,1.91144175231e-05
130.89.82.228,58.77.51.227,2.6622020687e-06
238.36.13.89,58.77.51.227,1.51777156014e-05
112.105.93.54,58.77.51.227,3.958995891e-06
1.221.242.237,58.77.51.227,6.6093515499e-06
151.27.30.177,58.77.51.227,1.21947197898e-05
79.244.204.112,15.109.89.83,6.7422295323e-06
131.180.154.92,15.109.89.83,1.76102793695e-05
81.234.170.132,15.109.89.83,1.63379993118e-05
132.111.224.167,15.109.89.83,1.961434861e-05
52.35.123.120,15.109.89.83,6.5338338713e-06
31.224.97.129,15.109.89.83,9.5010190327e-06
124.16.181.229,15.109.89.83,1.41566161422e-05
246.14.57.42,15.109.89.83,1.37937258198e-05
119.28.244.75,15.109.89.83,1.79935872248e-05
23.155.14.218,15.109.89.83,7.53880044e-06
97.78.70.17,15.109.89.83,1.89342748793e-05
71.50.188.66,15.109.89.83,1.42008108525e-05
208.64.203.132,15.109.89.83,1.01378046299e-05
74.226.124.121,15.109.89.83,7.9382737657e-06
148.170.27.97,15.109.89.83,1.3518540025e-06
175.112.91.200,15.109.89.83,3.8196323e-06
15.42.17.122,15.109.89.83,4.2691909547e-06
197.10.128.130,15.109.89.83,1.42905441491e-05
99.154.33.52,15.109.89.83,8.7812219357e-06
174.180.184.41,15.109.89.83,9.9314168814e-06
106.243.131.241,15.109.89.83,1.96198898947e-05
75.184.50.45,15.109.89.83,1.9356701869e-06
145.27.170.115,15.109.89.83,1.96671243363e-05
122.63.218.42,15.109.89.83,6.0851080741e-06
215.77.50.248,15.109.89.83,1.25560730652e-05
144.110.197.66,15.109.89.83,1.5670631597e-06
248.142.24.28,15.109.89.83,1.60041579501e-05
95.153.133.113,15.109.89.83,4.200180677e-06
116.189.188.203,15.109.89.83,4.0904217832e-06
77.172.254.15,15.109.89.83,7.3840823042e-06
187.250.182.8,15.109.89.83,3.7261451876e-06
235.92.48.79,15.109.89.83,1.45009404329e-05
33.109.70.69,15.109.89.83,7.2260926639e-06
12.99.78.71,15.109.89.83,1.48424994802e-05
78.136.154.80,15.109.89.83,4.5710053493e-06
130.89.82.228,15.109.89.83,7.4909050839e-06
238.36.13.89,15.109.89.83,8.1482446023e-06
112.105.93.54,15.109.89.83,1.3502245824e-06
1.221.242.237,15.109.89.83,1.74850078773e-05
151.27.30.177,15.109.89.83,6.789034551e-06
79.244.204.112,187.179.10.146,1.1562736885e-05
131.180.154.92,187.179.10.146,1.07942850593e-05
81.234.170.132,187.179.10.146,1.83107407587e-05
132.111.224.167,187.179.10.146,7.4355078642e-06
52.35.123.120,187.179.10.146,1.3905459105e-06
31.224.97.129,187.179.10.146,2.7007568087e-06
124.16.181.229,187.179.10.146,1.11575429905e-05
246.14.57.42,187.179.10.146,1.2760902624e-05
119.28.244.75,187.179.10.146,1.94900755445e-05
23.155.14.218,187.179.10.146,1.28935924969e-05
97.78.70.17,187.179.10.146,1.56636775324e-05
71.50.188.66,187.179.10.146,3.9484012355e-06
208.64.203.132,187.179.10.146,1.84657737643e-05
74.226.124.121,187.179.10.146,1.9157667399e-06
148.170.27.97,187.179.10.146,1.42610989681e-05
175.112.91.200,187.179.10.146,1.28691081431e-05
15.42.17.122,187.179.10.146,1.51244471466e-05
197.10.128.130,187.179.10.146,1.8761216182e-05
99.154.33.52,187.179.10.146,3.6399273902e-06
174.180.184.41,187.179.10.146,1.71710404917e-05
106.243.131.241,187.179.10.146,1.3526693608e-05
75.184.50.45,187.179.10.146,1.22883452577e-05
145.27.170.115,187.179.10.146,3.5326170761e-06
122.63.218.42,187.179.10.146,9.8099266539e-06
215.77.50.248,187.179.10.146,1.42806943412e-05
144.110.197.66,187.179.10.146,1.24786076032e-05
248.142.24.28,187.179.10.146,1.53696484689e-05
95.153.133.113,187.179.10.146,1.42581164275e-05
116.189.188.203,187.179.10.146,1.2065824506e-06
77.172.254.15,187.179.10.146,1.20149745235e-05
187.250.182.8,187.179.10.146,1.43840934794e-05
235.92.48.79,187.179.10.146,2.5699637871e-06
33.109.70.69,187.179.10.146,1.69997856961e-05
12.99.78.71,187.179.10.146,4.9452744002e-06
78.136.154.80,187.179.10.146,2.6226392195e-06
130.89.82.228,187.179.10.146,1.81702607077e-05
238.36.13.89,187.179.10.146,1.75554296127e-05
112.105.93.54,187.179.10.146,7.1412149852e-06
1.221.242.237,187.179.10.146,1.76589789527e-05
151.27.30.177,187.179.10.146,1.0995876801e-05
79.244.204.112,132.211.95.107,2.3675617023e-06
131.180.154.92,132.211.95.107,7.5306072854e-06
81.234.170.132,132.211.95.107,1.2935726728e-06
132.111.224.167,132.211.95.107,1.43988911323e-05
52.35.123.120,132.211.95.107,8.836675493e-06
31.224.97.129,132.211.95.107,1.33657561689e-05
124.16.181.229,132.211.95.107,1.334886493e-06
246.14.57.42,132.211.95.107,1.14714688196e-05
119.28.244.75,132.211.95.107,1.31043592837e-05
23.155.14.218,132.211.95.107,1.79536524014e-05
97.78.70.17,132.211.95.107,1.12723273658e-05
71.50.188.66,132.211.95.107,1.81837877195e-05
208.64.203.132,132.211.95.107,1.37718921595e-05
74.226.124.121,132.211.95.107,4.2063860865e-06
148.170.27.97,132.211.95.107,1.20925782373e-05
175.112.91.200,132.211.95.107,1.88052801808e-05
15.42.17.122,132.211.95.107,6.2663058501e-06
197.10.128.130,132.211.95.107,7.3303874708e-06
99.154.33.52,132.211.95.107,4.6638909783e-06
174.180.184.41,132.211.95.107,8.2445104138e-06
106.243.131.241,132.211.95.107,3.9164295265e-06
75.184.50.45,132.211.95.107,2.1876362291e-06
145.27.170.115,132.211.95.107,1.89489858893e-05
122.63.218.42,132.211.95.107,2.6241745728e-06
215.77.50.248,132.211.95.107,1.58901841696e-05
144.110.197.66,132.211.95.107,5.3416333428e-06
248.142.24.28,132.211.95.107,1.59483965945e-05
95.153.133.113,132.211.95.107,1.95348677439e-05
116.189.188.203,132.211.95.107,9.3082682481e-06
77.172.254.15,132.211.95.107,1.80093166468e-05
187.250.182.8,132.211.95.107,8.1595714695e-06
235.92.48.79,132.211.95.107,6.8784305881e-06
33.109.70.69,132.211.95.107,1.62886721271e-05
12.99.78.71,132.211.95.107,7.5817607698e-06
78.136.154.80,132.211.95.107,1.97307946987e-05
130.89.82.228,132.211.95.107,5.2999552786e-06
238.36.13.89,132.211.95.107,1.11552519003e-05
112.105.93.54,132.211.95.107,1.11849817826e-05
1.221.242.237,132.211.95.107,1.6845196573e-05
151.27.30.177,132.211.95.107,1.6941139071e-06
79.244.204.112,161.31.115.245,1.04624635933e-05
131.180.154.92,161.31.115.245,1.63230616764e-05
81.234.170.132,161.31.115.245,5.2447231059e-06
132.111.224.167,161.31.115.245,2.5261315334e-06
52.35.123.120,161.31.115.245,1.71492373841e-05
31.224.97.129,161.31.115.245,6.0159988818e-06
124.16.181.229,161.31.115.245,1.040791367e-05
246.14.57.42,161.31.115.245,3.9124721272e-06
119.28.244.75,161.31.115.245,7.5205960752e-06
23.155.14.218,161.31.115.245,1.3332676099e-05
97.78.70.17,161.31.115.245,1.96726584388e-05
71.50.188.66,161.31.115.245,1.36120626816e-05
208.64.203.132,161.31.115.245,1.736779441e-05
74.226.124.121,161.31.115.245,8.2587422556e-06
148.170.27.97,161.31.115.245,1.90441581753e-05
175.112.91.200,161.31.115.245,1.81251139796e-05
15.42.17.122,161.31.115.245,3.5692521537e-06
197.10.128.130,161.31.115.245,4.1437343074e-06
99.154.33.52,161.31.115.245,6.9515037014e-06
174.180.184.41,161.31.115.245,1.3542237878e-05
106.243.131.241,161.31.115.245,1.2813916652e-06
75.184.50.45,161.31.115.245,2.8305499267e-06
145.27.170.115,161.31.115.245,1.46724742966e-05
122.63.218.42,161.31.115.245,1.52442805913e-05
215.77.50.248,161.31.115.245,1.35289605943e-05
144.110.197.66,161.31.115.245,1.41334431156e-05
248.142.24.28,161.31.115.245,6.2032839807e-06
95.153.133.113,161.31.115.245,1.95990467406e-05
116.189.188.203,161.31.115.245,1.86844827997e-05
77.172.254.15,161.31.115.245,1.2828260365e-05
187.250.182.8,161.31.115.245,2.0045862872e-06
235.92.48.79,161.31.115.245,1.70749882319e-05
33.109.70.69,161.31.115.245,3.2844941743e-06
12.99.78.71,161.31.115.245,9.3303828781e-06
78.136.154.80,161.31.115.245,1.9998761473e-06
130.89.82.228,161.31.115.245,4.6026650145e-06
238.36.13.89,161.31.115.245,1.53506343414e-05
112.105.93.54,161.31.115.245,1.2072934697e-06
1.221.242.237,161.31.115.245,1.72484780915e-05
151.27.30.177,161.31.115.245,8.6826856891e-06
79.244.204.112,133.150.215.33,1.58591857111e-05
131.180.154.92,133.150.215.33,1.02922982492e-05
81.234.170.132,133.150.215.33,1.7341047149e-05
132.111.224.167,133.150.215.33,1.04164054132e-05
52.35.123.120,133.150.215.33,5.1032895406e-06
31.224.97.129,133.150.215.33,1.26814075249e-05
124.16.181.229,133.150.215.33,5.8305951224e-06
246.14.57.42,133.150.215.33,1.5779090655e-05
119.28.244.75,133.150.215.33,1.33308297209e-05
23.155.14.218,133.150.215.33,4.5585696141e-06
97.78.70.17,133.150.215.33,7.9987927765e-06
71.50.188.66,133.150.215.33,1.17384746069e-05
208.64.203.132,133.150.215.33,1.41574188639e-05
74.226.124.121,133.150.215.33,6.9234915414e-06
148.170.27.97,133.150.215.33,1.08768564185e-05
175.112.91.200,133.150.215.33,5.9623582905e-06
15.42.17.122,133.150.215.33,1.74499415893e-05
197.10.128.130,133.150.215.33,1.05894354806e-05
99.154.33.52,133.150.215.33,3.669978229e-06
174.180.184.41,133.150.215.33,1.3600446562e-06
106.243.131.241,133.150.215.33,4.1721605323e-06
75.184.50.45,133.150.215.33,1.73675317336e-05
145.27.170.115,133.150.215.33,1.49761553082e-05
122.63.218.42,133.150.215.33,7.8799287473e-06
215.77.50.248,133.150.215.33,1.70784490324e-05
144.110.197.66,133.150.215.33,1.07208716277e-05
248.142.24.28,133.150.215.33,2.8151995136e-06
95.153.133.113,133.150.215.33,6.1037259782e-06
116.189.188.203,133.150.215.33,9.1727688577e-06
77.172.254.15,133.150.215.33,1.60983448428e-05
187.250.182.8,133.150.215.33,1.32986493135e-05
235.92.48.79,133.150.215.33,1.68887856117e-05
33.109.70.69,133.150.215.33,6.5578940026e-06
12.99.78.71,133.150.215.33,1.13604547409e-05
78.136.154.80,133.150.215.33,1.53425753478e-05
130.89.82.228,133.150.215.33,1.66278745134e-05
238.36.13.89,133.150.215.33,1.08044543832e-05
112.105.93.54,133.150.215.33,1.9300255403e-05
1.221.242.237,133.150.215.33,1.11934842585e-05
151.27.30.177,133.150.215.33,1.97917467886e-05
79.244.204.112,102.36.237.134,7.0424656712e-06
131.180.154.92,102.36.237.134,9.9665253669e-06
81.234.170.132,102.36.237.134,1.92171003502e-05
132.111.224.167,102.36.237.134,1.97141483509e-05
52.35.123.120,102.36.237.134,1.37461703939e-05
31.224.97.129,102.36.237.134,1.93502782568e-05
124.16.181.229,102.36.237.134,1.86118306318e-05
246.14.57.42,102.36.237.134,6.2815827594e-06
119.28.244.75,102.36.237.134,2.6153829524e-06
23.155.14.218,102.36.237.134,4.8286696177e-06
97.78.70.17,102.36.237.134,2.991033909e-06
71.50.188.66,102.36.237.134,1.38904894464e-05
208.64.203.132,102.36.237.134,1.4671737666e-05
74.226.124.121,102.36.237.134,1.29182195145e-05
148.170.27.97,102.36.237.134,1.79817705359e-05
175.112.91.200,102.36.237.134,1.77916614344e-05
15.42.17.122,102.36.237.134,1.99269010696e-05
197.10.128.130,102.36.237.134,4.1388225448e-06
99.154.33.52,102.36.237.134,1.77208336363e-05
